ID;SRC;TAR
3819;halogeenitud difenüül;галогенизированный бифенил
3820;halogeenitud süsivesinik;галогенизированный углеводород
3821;halogenofenool, halogeenitud fenool;галогенизированный фенол
3822;halogeene sisaldav reoaine;галогенизированное загрязняющее вещество
3823;halogeenitud terfenüül;галогенизированный терфенил
3828;käsitööndus;кустарное производство
3830;käsitöö;ручная работа
3834;sadam;бухта
3837;kõvadus;твердость
3838;raskesti kõrvaldatavad jäätmed;отходы, плохо поддающиеся переработке
3842;reoveereostus;загрязнение сточными водами
3847;seaduste ühtlustamine;гармонизация права
3849;saak, viljasaak;урожай
3852;oht;опасность
3853;reostusoht, saasteoht;опасность загрязняющих веществ
3854;ohtlik aine;опасное вещество
3855;seadused ohtlike ainete kohta;законодательство, регулирующее обращение с загрязняющими веществами
3857;ohtlike jäätmete prügila;свалка опасных отходов
3858;ohtlikud jäätmed;опасные отходы
3859;ohtlik töömaterjal;опасный рабочий материал
3860;somp, põuasomp, põuasumu;дымка
3864;pöörderiba;поворотная полоса (с/х)
3865;tervis;здоровье
3866;tervishoid;здравоохранение
3869;keskkonna mõju tervishoiule;взаимосвязь здоровья и окружающей среды
387;kahepaikne, amfiib;амфибии
3871;tervishoiuasutus;учреждение здравоохранения
3872;terviseoht;опасность здоровью
3874;tervishoiuõigus         (jur);законодательство в области здравоохранения
3877;tervisekaitse;защита здоровья
3878;tervishoiueeskiri;нормативный документ в области здравоохранения
388;lõbustuspark;парк развлечений
3880;tervishoiuotstarbeline biotehnoloogia;биотехнология в области здоровья
3881;tervishoiuteenistus;услуги здравоохранения
3884;kuulmiskahjustus;потеря слуха
3885;ülekuulamine;процедура слушания
3886;kõrvakaitse;защита слуха
3887;kuulmine;слух (чувство)
3890;soojus;тепло (физ.)
3891;koostootmisjaam;теплоэлектростанция
3892;kütteseade, küttekeha;нагревательный прибор
3893;nõmm;вересковые пустоши
3894;küte, kütmine;теплоснабжение
3900;küttekatlamaja;теплостанция
3904;soojuspump;тепловой насос
3906;soojuse salvestamine;хранение тепла
3907;soojusvarustus;обеспечение теплом
391;anaeroobne seisund;анаэробные условия
3911;raskeveokiliiklus;крупнотоннажный грузовой автотранспорт
3914;raskmetallikoormus;загрязнение тяжелыми металлами
3915;raskmetall;тяжелый металл
3917;hekk;живая изгородь
3933;herbitsiid;гербицид
3935;rohusööja, herbivoor;травоядное животное
3937;heterotsükliline ühend;гетероциклическое вещество
394;anaeroobne protsess;анаэробный процесс
3945;kõrgharidus;высшее образование
3947;kõrgmaaökosüsteem;экосистемы высокогорий
3949;kõrge mägi;высокая гора
3953;valgurikas toit;продукт питания с высоким содержанием белка
3954;kõrghoone;высотное здание
3955;kiirraudtee;высокоскоростная железная дорога
3956;kiirrong;скоростной поезд
3958;tõusukõrgvesi;уровень прилива
3960;kõrgepingeliin;высоковольтная линия
3963;maantee;шоссе
3966;"küngas; mägi";холм
397;analüüs;анализ
3971;ajaloomälestis;эволюция в процессе истории
3974;ajalooline areng;исторический памятник
3975;ajaloouuring;исследование истории
3977;ajalooline paik;историческое место
398;analüüsiprogramm;программа анализа
3983;ajalugu;история
3984;puhkelaager;место отдыха
3986;"puhkus; puhkepäev";отпуск
399;analüütiline keemia;аналитическая химия
3995;hobune;лошадь
3998;aiandus;огородничество
3999;haigla;больница
4002;haiglajäätmed;отходы больниц
4008;hotellindus;гостиничная индустрия
4009;kuum vesi;горячая вода
401;analüüsiaparatuur;аналитическое оборудование
4015;majapidamine;семья
4016;majapidamiskemikaal;бытовой химикат
4018;majapidamiskaubad;бытовые товары
402;analüütiline meetod;аналитический метод
4022;"elamispind; ulualune";дома и жилищное строительство
4027;"asustustihedus; hoonestustihedus";плотность городской застройки
4029;eluasemefinantseerimine;финансирование жилищного строительства
4030;elamistingimuste parendamine;улучшение качества жилища
4032;elamuõigus;законодательство в области жилищного строительства
4034;korterivajadus;потребность в жилище
4037;elamuehituskava;программа жилищного строительства
4039;elamukvaliteedinormid;стандарт качества жилища
404;hanelised;лебеди, гуси и утки
4040;seadme taastamine;ремонт технических установок
4045;inimese bioloogia, humaanbioloogia;биология человека
4046;inimeste haigus;болезни человека
4047;inimese ökoloogia, humaanökoloogia;экология человека
4049;inimese ekspositsioon saasteainetele;воздействие загрязняющих веществ на человека
4051;inimtervis;здоровье человека
4052;inimtekitatud katastroof;бедствия, вызванные деятельностью человека
4054;inimpatoloogia;патология человека
4055;inimfüsioloogia;физиология человека
4056;inimpopulatsioon;население
406;anatoomia;анатомия
4060;inimõigused;гражданские права
4062;inimasula;населенный пункт
4065;asulamajandus;управление населенными пунктами
4070;huumus;гумус
4072;jaht, küttimine;охота
4073;jahikaitseala;охотничий заказник
4077;orkaan;ураган
4080;hübridiseerimine;гибридизация
4082;vesiehitis;гидравлическая конструкция
4084;vesiehitus;строительство гидросооружений
4085;hüdraulika;гидравлика
4088;hüdrobioloogia;гидробиология
4091;süsivesinik;углеводород
4094;vesinikkloriidhape, soolhape;соляная кислота
4095;hüdropoonika;гидрокультура
4098;hüdroelektrijaam;гидроэлектростанция
4103;vesinik;водород
4107;vesiniksulfiid, väävelvesinik;сероводород
4108;hüdrogeoloogia;гидрогеология
4109;hüdrograafia;гидрография
411;katteseemnetaim, õistaim;покрытосеменные
4111;veekatastroof;гидрологическое бедствие
4115;veebilanss;гидрологический баланс
4116;veeringe;гидрологический цикл
4118;hüdroloogia;гидрология
4119;hüdrolüüs;гидролиз
412;õngitsemine, õngepüük;спортивная рыбная ловля
4120;hüdrometeoroloogia;гидрометеорология
4122;veeenergia, hüdroenergia, veejõud;энергия воды
4124;hüdrosfäär;гидросфера
4126;hügieen;гигиена
4127;kiletiivaline, hümenopter;перепончатокрылые
4131;jää;лед
4132;jäämägi;айсберг
4133;paakjää;паковый лед
4136;reoainete kindlaksmääramine;идентификация загрязняющих веществ
4137;ideoloogia;идеология
4140;pilditöötlus;обработка изображений
4141;IMCO kood;код ИМКО (Межправительственная морская консультативная организация)
4143;loomastiku risustumine;вырождение фауны
4144;taimestiku risustumine;вырождение флоры
4146;immissioon;иммиссия
4147;immissioonikontroll;контроль за иммиссией
4148;immissioonikontrolliseadus;закон, регулирующий контроль за иммиссией
4149;immissioonikahjustus;ущерб в результате иммиссии
415;loomade käitumine;поведение животных
4150;immissiooniprognoos;прогноз иммиссии
4151;immisioonipiirväärtus;лимит иммиссии
4152;immissioonikoormus;иммиссионная нагрузка
4154;immuunsüsteem;иммунная система
4155;immuunsus;иммунитет
4156;immunoloogiline määramine (analüüs);иммунопроба
4157;immunoloogiline haigus;иммунологическое заболевание
4158;immunoloogia;иммунология
4159;mõju hindamine;оценка воздействия, экологическая экспертиза
4160;mõju minimeerimine;минимизация отрицательного воздействия
4161;tolmuproovel, tolmumõõtur;импактор
4162;mõju vältimine;предотвращение отрицательного воздействия на окружающую среду
4163;mõjuallikas;источник отрицательного воздействия
4164;rakendusseadus;законы, регулирующие реализацию
4167;import, sissevedu;импорт
4169;sisseveoluba, impordilitsents;импортная лицензия
417;loomahaigus;болезни животных
4171;vaesumine;обнищание
4172;immutusaine;пропитывающее вещество
4173;immutus, immutamine, impregneerimine;пропитка
4176;kasuteguri suurendamine;повышение эффективности
4177;äkk-koormus;аварийное загрязнение
4178;impulssmüra;импульсные помехи
4182;põletamine;сжигание
4183;prügipõletus, jäätmepõletus;сжигание отходов
4184;põletusahi, prügipõletusahi, jäätmepõletusahi;мусоросжигатель
4186;nõlv;склон
4187;"sissetulek; tulu";доход
4189;inkorporeerimine;объединение
419;sõnnikkütus;фекалии животных в качестве топлива
4194;hüvitis;компенсация
4195;India ookean;Индийский океан
4196;indikaator;показатель
42;happesadenemine;кислотные осадки
420;loomaökoloogia;экология животных
4200;keskkonnajuhtimise indikaator (näitaja);показатель управления в области окружающей среды
4202;keskkonnakvaliteedi näitaja (indikaator);показатель качества окружающей среды
4204;looduslik mets;автохтонные леса
4205;omamaine tehnoloogia;технология, приемлемая для местных условий
4206;kaudheiteallikas;скрытый источник стоков
4209;siseõhu saastamine (reostamine );загрязнение воздуха в помещении
421;loomkatse;эксперименты над животными
4211;ruumikeskkond;окружающая среда помещений
4213;tööstuspiirkond;промышленный район
4216;tööstusettevõtete liit;промышленная ассоциация
4217;tööstushoone;производственное здание
4224;tehniline kultuur;промышленная культура
4226;tööstuse areng;промышленное развитие
4227;tööstusjäätmete ladestamine;сброс промышленного мусора
4228;tööstusökonoomika;экономика промышленности
4229;tööstusreovesi;промышленные стоки
423;loomasööt;корм для животных
4231;tööstusheide õhku;газообразные промышленные выбросы
4233;tööstuse keskkonnapoliitika;промышленная политика в области окружающей среды
4234;tööstusseadmed;промышленное оборудование
4238;tööstustoss;промышленный дым
4242;tööstusseade;промышленная установка
4244;industrialiseerimine;индустриализация
4247;tööstusõigus         (jur);законодательство, регулирующее деятельность промышленности
4249;tööstusmaterjal;промышленный материал
425;loomageneetika;генетика животных
4250;töötervishoid;производственная медицина
4251;tööstusmüra;промышленный шум
4253;tööstuse planeerimine;промышленное планирование
4254;tehas, vabrik;промышленное предприятие (здание)
4255;tööstuspoliitika;промышленная политика
4256;tööstusreostus, tööstussaastus;загрязнение от промышленной деятельности
4257;tööstusprotsess;промышленный процесс
4258;tööstustoodang;промышленное производство
4259;tööstustoodangustatistika;статистика промышленного производства
4260;tööstustoode;промышленный продукт
4262;tööstusomandiõigus;права на промышленную собственность
4267;tööstuskrunt;промышленная площадка
4268;pulp, lobri, tööstussete;промышленный отстой
4269;tööstusühiskond, industriaalühiskond;промышленное общество
4273;tööstusjäätmed;промышленные отходы
4274;tööstusheitgaas;газообразные промышленные отходы
4276;tööstusreovesi;сточные промышленные воды
4278;tööstuse tsoneerimine;промышленное районирование
4279;tööstus;промышленность
428;loomapidamishoone;кров для животных
4282;jäätmete püsivaks muutmine;инертизация
4283;püsijäätmed, inertjäätmed;инертные отходы
4284;laste suremus;детская смертность
4286;nakkus, infektsioon;инфекция
4288;nakkushaigus;инфекционное заболевание
4289;põllukahjurirünne;инвазия посевов сельскохозяйственных культур
429;loomakasvatus;животноводство
4290;nugilisnakatus, infestatsioon;инвазия продуктов питания
4291;maasseimbumine, infiltratsioon;инфильтрация
4296;tuleohtlik aine;легковоспламеняющееся вещество
4300;juurdevool[uvesi], sissevool[uvesi];приток воды
4301;mitteametlik läbirääkimine;неформальные переговоры
4302;informaatika;информатика
4303;teave, info[rmatsioon];информация
4307;infotöötlus, teabetöötlus;обработка информации
4309;infotalitus, teabetalitus;информационная услуга
4310;infoallikas, teabeallikas;источник информации
4311;infosüsteem;информационная система
4313;"infotehnoloogia; infotehnika";информационная технология
4315;õigus[e]rikkumine, seadus[e]rikkumine;нарушение (юридич.)
4317;infrapunakiirgus;инфракрасное излучение
432;loomasõnnik;навоз
4320;infraheli;инфразвук
4321;infrastruktuur;инфраструктура
4323;elanik, asukas;житель
4325;vigastus;повреждение
4326;"tint; trükivärv, trükimust";чернила
4329;siseveekalandus;рыбная ловля на внутренних водоемах
4331;siseveesõit;навигация по внутренним водным путям
4333;sisevesi;внутренние водоемы
4336;siseveevedu, siseveetransport;транспортировка по внутренним водным путям
434;loomakisa;шум, производимый животными
4340;innovatsioon, uuendus;инновация
4342;anorgaaniline keemia;неорганическая химия
4345;mineraalväetis, kunstväetis;неорганическое удобрение
4347;anorgaaniline reoaine;неорганическое загрязняющее вещество
435;loomade toitumine;питание животных
4350;anorgaaniline aine;неорганическое вещество
4354;insektitsiid, putukamürk;инсектицид
4356;putuktoiduline, insektivoor;насекомоядное
4358;putukas;насекомое
4359;kohapeal, in situ;"""на месте"""
4360;ülevaatus;инспекция
4361;raamatupidamisrevisjon;проверка записей
4362;inspektsioon;инспекционная служба
4363;paigaldusluba vajav seade;установка, требующая специального разрешения
4365;institutsionaliseerimine;институционализация
4369;aparaadiehitus;производство инструментов
437;loomafüsioloogia;физиология животных
4371;heliisoleermaterjal, helisummutusmaterjal;звукоизолирующий материал
4374;kindlustamine, kindlustus;страхование
4375;kindlustustegevus;страховой бизнес
4376;kindlustuskate;действие страховки
4378;loodusreservaat;комплексный природный заповедник
4382;kompleksne keskkonnakaitse, tervikkeskkonnakaitse;интегрированная природоохранная технология
4383;kompleksne kahjuritõrje, terviktaimekaitse;интегрированная система контроля за вредителями
4386;kompleksne reostustõrje (saastetõrje), kompleksne reostusohje (saasteohje), tervikreostustõrje;интегрированная система контроля за загрязнением окружающей среды
4390;intensiivloomakasvatus;интенсивное животноводство
4391;intensiivpõllumajandus;интенсивное фермерское хозяйство
4395;pestitsiidide koostoime;взаимодействие пестицидов
4398;elektrooniline andmevahetus;обмен электронными данными
44;hapestumine;подкисление
4400;erialadevaheline (interdistsiplinaarne) uurimistöö;междисциплинарные исследования
4401;intress;банковский процент
4402;huvirühm;группа по интересам
4404;esialgne otsus;промежуточное решение
4408;laboritevaheline võrdlus;внутрилабораторные сравнения результатов исследований
441;loomakasvatus;производство животноводческой продукции
4410;pooltooted;полуфабрикаты
4412;vahelduv müra;прерывистый звук
4414;Euroopa siseturg;внутренний европейский рынок
4415;keskkonnakulude muutmine otsesteks tootmiskuludeks;внутренний экономический учет природоохранных затрат
4417;rahvusvaheline leping;международное соглашение
4419;rahvusvaheline konkurentsivõime;международная конкурентоспособность
442;loomakasvatussaadus;животноводческая продукция
4420;rahvusvaheline konventsioon;международная конвенция
4421;rahvusvaheline koostöö;международное сотрудничество
4422;Rahvusvaheline Kohus;Международный Суд
4423;rahvusvaheline jaotus;международное распределение
4424;rahvusvaheline tööjõujaotus;международное разделение труда
4427;rahvusvahelised keskkonnasuhted;международные отношения по вопросам окружающей среды
4429;rahvusvaheline ühtlustamine;международная гармонизация
443;loomakaitseala;защита животных
4430;rahvusvaheline õigus;международное право
4432;rahvusvaheliselt tähtis ökosüsteem;экосистема международного значения
4434;rahvusvaheline organisatsioon;международная организация
4436;rahvusvaheline poliitika;международная политика
4438;rahvusvahelised suhted;международные отношения
4440;rahvusvaheline jõevalgla;международный речной бассейн
4441;rahvusvaheline julgeolek;международная безопасность
4442;rahvusvaheline standardimine;международная стандартизация
4444;rahvusvaheline kaubandus;международная торговля
4448;rahvusvaheline vooluveekogu;международный водный путь
445;loomavarud;животные ресурсы
4451;interpretatsioonimeetod, tõlgendusmeetod;метод интерпретации
4454;loodetevöönd;зона приливов и отливов
4455;sekkumine loodus- ja maastikukasutusse;вмешательство в природный ландшафт
4466;varaloend;опись
4468;metsakahjustuste inventuur;инвентаризация ущерба, нанесенного лесам
4473;inversioon, ümberasetus;инверсия
4474;inversioonikiht;инверсионный слой
4475;selgrootu, invertebraat;беспозвоночное
4478;investeering;инвестиция
448;tapaloom;животные для забоя
4480;in vitro-katse, katseklaasikatse;испытание в искусственной среде
4481;in vivo-katse;испытание на живом организме
4483;jood;йод
4485;ioonivahetus;ионный обмен
4487;ioniit, ioonivaheti;ионообменник
449;loomavarjualune;помещения для содержания животных
4491;ioniseeriv kiirgus;ионизирующее излучение
4492;ionosfäär;ионосфера
4493;ioon;ион
4498;raud;железо
450;loom;животное
4501;rauatööstus;черная металлургия
4503;malmivalutööstus;производство чугуна
4504;kiiritus;облучение
4505;niisutus;ирригация
4507;niisutuskanal;ирригационный канал
4509;niisutusmaaviljelus;ирригационное земледелие
451;loomne riidekiud;текстильное волокно животного происхождения
4514;saar;остров
4515;saareökosüsteem;островная экосистема
4518;isoleerimine;изоляция (процесс)
4519;isomeer;изомер
452;loomakaubandus;торговля животными
4523;isotoop;изотоп
4524;elevandiluu, vandel;слоновая кость
453;loomakasvatusjäätmed;отходы животноводства
4530;solidaarvõlgnik;коллективный должник
4531;ühisrakendus (Kyoto protokoll);совместное исполнение (решений Конференции в Рио-де-Жанейро)
4534;õigusabi;судебная помощь
4535;kohtuorgan;судебный орган
4538;kohtupidamist reguleeriv norm;правила судопроизводства
454;anioon;анион
4541;õigusmõistmine, kohtumõistmine;юрисдикция
4543;õigusteadus;юриспруденция
4545;karst;карст
4548;varu täiendamine;пополнение запасов
4550;petrooleum, petrool;керосин
456;rõngasuss;кольчатые черви
4566;markeerimine, tähistamine;маркировка
4567;labor[atoorium];лаборатория
4571;laborivarustus;лабораторный эксперимент
4573;laboratoorne uurimistöö, laboriuuring;лабораторное исследование
4574;laboritehnika;лабораторный метод
4575;laborijäätmed;отходы лабораторий
4577;töö;труд
458;antagonism;антагонизм
4580;tööõigus;трудовое право
4581;töö[jõu]turg;рынок труда
4584;töösuhted;трудовые отношения
4586;lakk;лак
4589;laguun;лагуна
4590;"järvenõgu; järvevalgla";озерный бассейн
4593;järvereostus;загрязнение озер
4594;järv;озеро
4597;lamp;лампа
4599;maa;земля
460;mürgiste ühendite antagonism;антагонистический эффект токсичных веществ
4600;teeservituut;землепользование
4602;maa  kruntimine;отвод земельных участков
4603;maa- ja omandikataster;регистр земель и собственности
4607;maa kasutustaluvus;экологическая емкость земли
4609;raadamine;расчистка земель
461;Antarktis;Антарктика
4610;maahooldus;сохранение земель
4611;maa massiivistamine;укрупнение земель
4612;maapinnakate;земляной покров
4614;kinnisvara arendamine;развитие земель
4615;maismaaökoloogia;экология земли
4621;prügila;мусорная яма
4623;prügila katmine;засыпка мусорной ямы
4624;prügilagaasiärastus;отвод газа из мусорной ямы
4625;prügilagaas;биогаз
4626;"prügilanõrgvesi; prügilavesi";жидкость, образовавшаяся в мусорной яме
4628;maaüksuste formeerimine;формирование земель
4629;pinnavorm;форма земной поверхности
463;antarktiline ökosüsteem;экосистема Антарктики
4632;maismaaimetaja;сухопутное млекопитающее
4633;"maa hõlvamine; maahõlve";расселение на суше
4635;maa planeerimine;планирование земель
4636;maa reostamine (saastamine);загрязнение земель
464;Lõunapolaarmeri;Антарктический (Южный) океан
4641;maaparandus;мелиорация земель
4644;maakataster;регистр земель
4646;maa tervendamine;рекультивация земель
4648;maastik;ландшафт
4649;kaevandamisjärgne maastik;ландшафт земной поверхности после завершения горных работ
465;Antarktika;Антарктический регион
4650;maastikukujundus;изменение ландшафта
4651;maastikuarhitektuur;ландшафтная архитектура
4652;maastikuelement;компонент ландшафта
4653;maastikuhoid;сохранение ландшафта
4654;maastikukaitsepoliitika;политика сохранения ландшафта
4657;maastikuökoloogia;экология ландшафта
4658;maastikuhooldus;управление ландшафтом
4659;maastikuplaneerimine;планирование ландшафта
4660;maastikukaitse;защита ландшафта
4661;maastikukaitseala, looduspark;зона защиты ландшафта
4662;maastiku röövkasutus;изменение ландшафта в результате его использования
4663;maastikukasutus;использование ландшафта
4666;maakasutuse planeerimine;региональное планирование
4668;maalihe;оползень
4676;maismaavedu;сухопутный транспорт
4678;maakasutus;землепользование
468;inimtegevus;деятельность человека
4680;maakasutuse liigitus;классификация землепользования
4682;maakasutuse planeerimine, territoriaalplaneerimine;планирование землепользования
4684;maakasutusviis;режим использования земли
4686;maa väärtus;цена земли
4691;suur prügipõletusettevõte, suur jäätmepõletusettevõte;крупный промышленный завод, работающий на основе сжигания топлива
4698;laser;лазер
47;happesus;кислотность
470;inimtegur;антропогенный фактор
4702;pesupesemine;прачечные
4707;seadus;закон (юридич.)
4708;seadusemuutus;изменение закона
471;antropoloogiline kaitseala;антропологический заповедник
4710;seaduse rakendamine;приведение в исполнение закона
4715;naabrusõigus;"""закон о добрососедстве"""
4719;õigusteadus;право (научн.)
4722;leostumine;выщелачивание
4723;plii;свинец
4724;pliiühend;соединение свинца
4725;pliireostus;загрязнение свинцом
4727;seadus bensiini pliisisalduse kohta;закон об уровне содержания свинца в автомобильном топливе
4728;vere pliisisaldus;уровень свинца в крови
473;antibiootikum;антибиотик
4730;leht;лист (бот.)
4731;leke, lekkimine;протечка
4735;nahk         (pargitud), parknahk;кожа (техн.)
4738;nahatööstus;кожевенная промышленность
4739;õiguslik alus, seaduslik alus;юридическая основа
474;antikeha;антитело
4741;seadusega kaitstud õigus;право, охраняемое законом
4743;määrus;правовое постановление, нормативный документ
4744;õigusabinõu;юридическое средство
4746;juriidiline tekst;юридический текст
4749;seadusandlus, seadusloome;законотворческая деятельность
475;ohuennetus;ожидание опасности
4752;keskkonnaõigus;законодательство по вопросам загрязнения окружающей среды
4758;veevaruõigus         (jur);законодательство в области водных ресурсов
4759;seadusandja;полномочие на законодательную деятельность
4760;juriidiline kompetents;законодательная правоспособность
4762;juriidiline informatsioon, õigusteave;информация о законодательстве
4764;seadusandlik võim;законодательная власть
4767;vabaajategevus;отдых
4771;vaba aeg;время отдыха
4777;liblikaline, soomustiivaline, lepidopter;чешуйчатокрылые
478;pealiskasvuvastane aine (värv);антиводорослевый реагент
4782;leukeemia;лейкемия
4784;lõiv, maks;сбор
4785;leksikon;лексикон
4787;vastutus;ответственность
4788;vastutus mereõnnetuste eest;ответственность за морские инциденты
4789;vastutus tuumakahjustuste eest;ответственность за ядерные аварии
4790;kahjuhüvitamisõigus         (jur);законы, регулирующие ответственность
4793;raamatukogu;библиотека
4796;litsentsima;лицензирование
4797;litsentsimisprotseduur;процедура лицензирования
4798;litsentsikohustus;обязательное лицензирование
4799;samblik;лишайник
48;happesusaste;уровень кислотности
4802;elutsükkel, arengutsükkel;жизненный цикл
4805;bioloogia, teadus elust;науки о жизни
4808;eluviis;стиль жизни, образ жизни
4810;valgus;свет
4814;valgustus;освещение
4815;kergvedelikupüünis, kergvedelikueraldi;сепаратор легких жидкостей
4818;pruunsüsi, ligniit;лигнит
4819;pruunsöe kaevandamine;добыча лигнита
4820;lubi;известь
4823;lubjakivi;известняк
4828;piirväärtus;предельная величина
483;reostustõrjestiimul;стимулирование борьбы с загрязнением окружающей среды
4830;limnoloogia, järveteadus;лимнология
4832;joonmüraallikas;линейный источник звука
4834;vooderdusmaterjal;гидроизоляционный материал
4835;joonsaasteallikas;линейный источник
4838;lipiid, rasv;липид
4839;rasvlahustuv aine, lipofiilne aine;липофильное вещество
4840;vedelgaas;сжиженный газ
4843;vedelsõnnik, läga;жидкий навоз
4844;vedel olek;состояние жидкости
4845;vedeljääde;жидкие отходы
4850;kirjandus;литература
4851;kirjandusandmepank;литературный банк данных
4852;kirjanduse hindamine;оценка литературы
4853;kirjandusallikate läbitöötamine;исследование литературы
4855;litosfäär;литосфера
4857;allapanu;подстилка для скота
4858;rannikuvöönd, litoraal;литораль
486;AOX-väärtus;показатель абсорбции органических галогенов
4862;kari (karja), kariloomad, põllumajandusloomad;домашний скот
4863;tõuaretus;разведение домашнего скота
4864;loomakasvatus, loomapidamine;разведение домашнего скота на фермах
4866;elamistingimused;условия жизни
4867;mere elusvarad;морские биоресурсы
4868;eluruum;жизненное пространство
4871;sisalik;ящерица
4873;koormustaluvus;допустимая нагрузка
4879;kohalik võim;местная власть
488;korterelamu;многоквартирный жилой дом
4884;kohalik finantseerimine;финансирование на местном уровне
4885;kohalik omavalitsuspoliitika;политика местных властей
4886;kaugküte;теплоснабжение
4888;kohalik ehitusmaterjal;местный строительный материал
4889;kohalik sõitjatevedu;местный пассажирский транспорт
4891;kohalik liiklus;местный транспорт
4893;tööstusettevõtete paiknemine;размещение предприятий
4897;vedur;локомотив
490;mesindus;пчеловодство
4902;kaugliiklus;движение транспорта дальнего следования
4903;kaugvedu;транспорт дальнего следования
4906;pikaaajamõju, kaugmõju;долгосрочное воздействие
4907;reoainete pikaajamõju (kaugmõju);долгосрочное воздействие загрязняющих веществ
4908;kestuskatse;долгосрочный эксперимент
4909;pikaajaennustus, kaugennustus;долгосрочное прогнозирование
4911;pikaajatrend, kaugtrend;долгосрочная тенденция
4913;veoauto, madelauto;грузовой автомобиль
4914;kadu;убыток
4916;biotoobikadu;потеря биотопа
4917;valjus;громкость
4918;odavad elamud;низкозатратное жилищное строительство
492;edasikaebus;апелляция
4920;esindajatekoda;Нижняя Палата
4921;väheohustatud liik;виды, не находящиеся под угрозой уничтожения (МСОП)
4922;"madalveeaeg, madalvesi; madalveevooluhulk";минимальный речной сток
4929;madallend;полет на малой высоте
493;apellatsioonimenetlus;процедура апелляции
4931;lihttehnoloogia;технология низкого уровня
4934;määrdeaine, määrdeõli, määre;смазка
4937;kirkus, heledus;освещенность
494;rakendusökoloogia;прикладная экология
4942;leelis;щелок
4945;lümfisüsteem;лимфатическая система
4948;lüsimeetria;лизиметрия
495;rakenduslik toitumisteadus;прикладная диететика
4952;masinaehitus;производство машин и механизмов
4956;makromajanduslik eesmärk;макроэкономическая цель
4957;makromajandusteadus, makroökonoomika;макроэкономика
496;rakendusteadus;прикладная наука
4964;magnetlint;магнитная лента
4965;magnetism;магнетизм
4967;meililist;список для рассылки
4969;keskkonnahooldus;сохранение окружающей среды
4971;suurõnnetus;крупная авария
4974;malaaria;малярия
4977;väärarend, väärmoodustis;порок развития
4979;alatoitlus;недоедание
498;alternatiivtehnoloogia;приемлемая технология
4982;imetaja;млекопитающее
4984;inimene;человек (общество)
4985;juhtimine, haldamine;управление
4987;haldusleping;контракт на управление
4988;loodusvarade haldamine;управление природными ресурсами
4990;halduskava;план управления
4994;mandaat;мандат
4998;mangroov[mets];мангровый лес
4999;mangroovsoo;мангровое болото
500;ehitusluba;разрешение на использование промышленной установки
5000;inimpõhjustatud kliimamuutus;изменение климата как следствие деятельности человека
5003;inimese ja looduse suhe;взаимосвязь человека и природы
5004;tööjõud;рабочая сила
5005;tootmine;производственная деятельность
5006;ärikaubandus;торговля промышленными товарами и товарами производственного назначения
5007;väetis, sõnnik;навоз
5009;väetisetootmine;производство навоза
501;vesiviljelus, akvakultuur;аквакультура
5011;maakaart, kaart;карта
5013;kaardistamine;картография
5014;samblike kaardistamine;составление карт лишайников
5018;marmor;мрамор
5023;marginaalmaa;маргинальная земля
5024;meriviljelus;морская культура
5025;paadisadam, jahisadam;шлюпочная гавань
5027;merebioloogia;морская биология
5029;merekaitse;морская охраняемая зона
503;veeloom;водное животное
5030;mereökoloogia;экология моря
5031;mereökosüsteem;морская экосистема
5032;laevatehnika;производство энергетического оборудования для судов
5033;merekeskkond;морская окружающая среда
5034;mereloomastik;морская фауна
5035;merekalapüük;морская рыбная ловля
5038;meregeoloogia;морская геология
504;veekogude ökoloogia;экология водной среды
5042;mereseire;мониторинг моря
5043;mereorganism;морской организм
5044;merereostus;загрязнение моря
5046;merekaitseala;морской заповедник
5048;merevarade kaitse;сохранение морских ресурсов
5049;meresete;морское отложение
505;veeökosüsteem, akvaatiline ökosüsteem;водная экосистема
5051;mereõigus;морское право
5052;meresõit;морская навигация
5055;meretransport, merevedu, meritsivedu;морской транспорт
5056;märgis, marker, tähis;индикатор
5057;märkaine;меченый атом
5058;turg;рынок
5061;turumajandus;рыночная экономика
5062;turutüüp;организация рынка
5064;turundus;маркетинг
5068;turu-uuring;исследование рынка
5076;kukruline;сумчатые
5079;massiteabevahendid, massisuhtlusvahendid, meedia;средства массовой информации
508;veeimetaja;водное млекопитающее
5080;hulgavirgestus;массовый отдых
5081;eraldamine, lahutamine;сепарация
5083;massiülekanne;движение масс (физич.)
5086;materjal;материал
5088;ainebilanss;баланс материи
5090;materjali olelusiga;жизненный цикл материала
5093;materjaliõpetus, materjaliteadus;материаловедение
5094;materjalide katsetamine;испытание материалов
5097;matemaatiline analüüs;математический анализ
5099;matemaatiline meetod;математический метод
51;happevihm;кислотный дождь
510;veemikroob;водный микроорганизм
5107;lubatud piirsisaldus, künnissisaldus, lubatud piirkontsentratsioon;максимально допустимая концентрация
5108;immissiooni piirmäär;максимальная концентрация иммиссии
511;veeorganism, hüdrobiont;водный организм
5110;"niit, looduslik rohumaa; aas, nurm";луг
5116;veovahend;транспортное средство
5119;mõõtmine;измерение
5122;mõõtmismeetod;метод измерений
5123;mõõtmiskava, mõõtmisprogramm;программа измерений
5124;liha;мясо
5128;mehhanotehnika, masina- ja aparaadiehitus;машиностроение
5135;arstiteadus;медицинская наука
5137;ravimijäägid, äravisatud ravimid;выброшенный медицинский препарат
